tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries
burrows-wheeler-aligner,610.0,6047.0,6023.720032756407,12047.440065512814,Sizey,6000.440065512814,False,342,281,1
burrows-wheeler-aligner,610.0,6049.0,6024.752690649759,12049.505381299517,Sizey,6000.5053812995175,False,341,281,1
burrows-wheeler-aligner,610.0,6026.0,6025.745544102896,12051.491088205792,Sizey,6025.491088205792,False,400,348,1
burrows-wheeler-aligner,6640.0,6244.0,6264.4938359521975,6264.4938359521975,Sizey,20.493835952197514,False,3721,0,0
burrows-wheeler-aligner,6640.0,6234.0,6263.8563962404305,6263.8563962404305,Sizey,29.856396240430513,False,2867,0,0
burrows-wheeler-aligner,5103.0,6121.0,6193.483957126157,6193.483957126157,Sizey,72.48395712615729,False,2282,0,0
burrows-wheeler-aligner,6640.0,6246.0,6264.85441047983,6264.85441047983,Sizey,18.85441047983022,False,3081,0,0
burrows-wheeler-aligner,5103.0,6190.0,6191.418859342703,6191.418859342703,Sizey,1.4188593427033993,False,3014,0,0
burrows-wheeler-aligner,5614.0,6196.0,6221.927128453865,6221.927128453865,Sizey,25.927128453865407,False,3285,0,0
burrows-wheeler-aligner,6640.0,6242.0,6264.376212735576,6264.376212735576,Sizey,22.37621273557579,False,3585,0,0
burrows-wheeler-aligner,5614.0,6217.0,6221.1597601571975,6221.1597601571975,Sizey,4.159760157197525,False,3228,0,0
burrows-wheeler-aligner,6640.0,6239.0,6262.53023391078,6262.53023391078,Sizey,23.530233910780225,False,2957,0,0
burrows-wheeler-aligner,4591.0,6177.0,6161.32681719033,12322.65363438066,Sizey,6145.65363438066,False,2653,2603,1
burrows-wheeler-aligner,5614.0,6188.0,6223.401353590675,6223.401353590675,Sizey,35.40135359067517,False,3079,0,0
burrows-wheeler-aligner,5103.0,6207.0,6191.210088484255,12382.42017696851,Sizey,6175.42017696851,False,2715,2659,1
burrows-wheeler-aligner,5103.0,6201.0,6192.720905475653,12385.441810951306,Sizey,6184.441810951306,False,2692,2641,1
burrows-wheeler-aligner,5614.0,6215.0,6221.881243965197,6221.881243965197,Sizey,6.881243965197427,False,3044,0,0
burrows-wheeler-aligner,4591.0,6173.0,6161.700966760805,12323.40193352161,Sizey,6150.401933521611,False,2487,2450,1
burrows-wheeler-aligner,4591.0,6203.0,6161.364650656434,12322.729301312867,Sizey,6119.729301312867,False,2513,2476,1
burrows-wheeler-aligner,5103.0,6177.0,6193.326050868059,6193.326050868059,Sizey,16.3260508680587,False,2829,0,0
burrows-wheeler-aligner,4591.0,6174.0,6163.10956468339,12326.21912936678,Sizey,6152.21912936678,False,2979,2932,1
burrows-wheeler-aligner,4591.0,6145.0,6165.143131127279,6165.143131127279,Sizey,20.143131127279048,False,2713,0,0
burrows-wheeler-aligner,3566.0,6128.0,6136.565482949818,6136.565482949818,Sizey,8.565482949818033,False,2307,0,0
burrows-wheeler-aligner,3056.0,6108.0,6122.584414337196,6122.584414337196,Sizey,14.584414337195994,False,2290,0,0
burrows-wheeler-aligner,3056.0,6092.0,6120.867902858628,6120.867902858628,Sizey,28.86790285862844,False,2284,0,0
burrows-wheeler-aligner,3566.0,6108.0,6135.962165933022,6135.962165933022,Sizey,27.962165933022334,False,2445,0,0
